id	text	count
5.62801e+17	@eat24 coupon code make great dinner	1
5.62799e+17	hell ill dessert delivered @eat24 youre gonna dry rub chicken breast	1
5.62799e+17	@eat24 depends breast rubbed	1
5.62799e+17	told @eat24 advertise love butler function app theyll nag restaurant	1
5.62797e+17	@eat24 resolved guess glitch payment declined	1
5.62797e+17	@nicksak feel free send restaurant recommendation media@eat24com place	1
5.62796e+17	@eat24 restaurant actual order slim picking ventura looked forward	1
5.62795e+17	@eat24 pay attention cap eating he american eat	1
5.62794e+17	@miamiheat248 lol	1
5.62793e+17	wingstop partner grubhub biz	1
5.62793e+17	peaceful night back sf crazy week trip east glad ease stress	1
5.62793e+17	@eat24 checked listed hour operation	1
5.62793e+17	ordered shawarma time @eat24 whats funniest movie watch eating	1
5.62792e+17	ordered food @eat24 kitchen wasnt taking reservation	1
5.62761e+17	epic breakup letter @facebook @eat24 @eat24 #smi	1
5.62759e+17	@eat24 theboss	1
5.62759e+17	@eat24 fault yelp review place drop ball delivery	1
5.62758e+17	@mirm74 coupon code full emailed support@eat24com	1
5.62724e+17	@eat24 @tmartn id love thatll luck lotto amazing job ceo @eat24	1
5.62724e+17	@eat24 @tmartn isnt car built sounding tbh id proudly drive sponsored gtr wink wink	1
5.62723e+17	@tmartn @eat24	1
5.62723e+17	@thebeerwench @eat24	1
5.62723e+17	@tmartn @eat24 lmao	1
5.62722e+17	member #nopantsnation easy step 1 remove pant step 2 step 2 @eat24	1
5.62722e+17	@youtube video super bowl commercial 2015	1
5.6272e+17	ordered food internet @eat24 technology 1 hunger 0	1
5.6272e+17	@itsangelbl @eat24 agree hahaha @eat24 love @eat24 life	1
5.6272e+17	@eat24 honey stuck work sneaking phone coupon hook	1
5.62719e+17	@grubhub @healedchain @eat24	1
5.62717e+17	@eat24 @jessindecisive youre bae	1
5.62715e+17	ordered delivery @eat24 reason #dontjudgeme	1
5.62713e+17	@eat24 promote client fancy pdf print	1
5.62711e+17	@eat24 put pant open delivery guy	1
5.62711e+17	@eat24 find swag post office dont enjoy food wizard break	1
5.62709e+17	@eat24 guy grubhub google outrageous	1
5.62708e+17	told internet make sandwich @eat24	1
5.62708e+17	medium star	1
5.62705e+17	@eat24 buy dinner	1
5.62703e+17	ordered @eat24 coupon code meow free yums	1
5.62703e+17	@eat24 day hunting wild burrito finally	1
5.62703e+17	dont eat goldfish coupon order delivery @eat24	1
5.62702e+17	street snitch stitch twitter coupon here @eat24 code pas	1
5.62699e+17	@eat24 hooking coupon code hawngry save 2 obiwan kenobi youre hope	1
5.62698e+17	@eat24 @keeroh make rain give fair warning decide twerk	1
5.62698e+17	street snitch stitch twitter coupon here @eat24 code pas	1
5.62698e+17	@eat24 song listen repeat waiting #food arrive	1
5.62697e+17	long freshman coach coaching beat lebanon @kylethegreat24	1
5.62725e+17	fgls album honestly fire #onrepeat247	1
5.62726e+17	@tmartn @eat24 nissan giving youtubers watched @romanatwoods blog	1
5.62726e+17	mom made @eat24 dinner #adultstatus	1
5.62749e+17	@eat24 app sending food home paparazzo waiting restaurant night	1
5.62758e+17	@mpardo916 @eat24 @loctiteglue #nopants sealed lip hmmm sound interesting evening	1
5.62758e+17	@eat24 coupon code fyi email ref problem friday havent heard back	1
5.62756e+17	feel singing liiiiiiiiiddddd address #returnofthemac	1
5.62756e+17	creepy ive lived place baltimore grrl house apartment boyfriend house	1
5.62756e+17	@eat24 horrible experience app time houston restaurant 2 hour messed order	1
5.62756e+17	@eat24 @nugeknows @loctiteglue lip sealed	1
5.62753e+17	@eat24	1
5.62753e+17	@eat24 code pls2	1
5.62753e+17	@seat24charlie fix corruption waste nepotism union problem caused tax fare increase #mbta	1
5.62751e+17	@eat24 @nugeknows he super creep super creephes supercreepin	1
5.62751e+17	@eat24 fresh napkin lol	1
5.62749e+17	super bowl commercial 2015	1
5.62749e+17	ordered food @eat24	1
5.62748e+17	@eat24 creeping order profile @nugeknows cut cloth	1
5.62727e+17	@eat24 hungry hungry tummy tummy coupon code	1
5.62747e+17	ketchup red underwear blue @eat24 shirtless #nopants	1
5.62746e+17	@seat24charlie #mbta living borrowed time year politician passing buck public shrugging shoul	1
5.62743e+17	@obeyzacha @tmartn @eat24 @romanatwood coincidence tmatn bought	1
5.6274e+17	hey @eat24 bringing dinner tonight	1
5.62737e+17	@eat24 brie cheese shell protect delicious gooey inside predator cracker #foodfacts @mellotee	1
5.62737e+17	@eat24 cracker busted brie shell night	1
5.62736e+17	@eat24 guy awesome usual	1
5.62735e+17	@eat24 code himom sb49 meow lol	1
5.62734e+17	spending exhausting day ridiculously pregnant expect cook dinner @eat24	1
5.62734e+17	deliver order online @eat24 #orderonline	1
5.62731e+17	@obeyzacha @tmartn @eat24 @romanatwood false @romanatwood gifted @tmartn paid owntwo totally dif situation	1
5.6273e+17	ordered @eat24 coupon code meow free yums	1
5.62728e+17	@eat24 youre	1
5.62809e+17	@eat24 app saved eating goldfish #sb49	1
5.6281e+17	dered @eat24 ive pimping #superbowlxlix spot day committed wearing pant	1
5.63038e+17	tweet deca	1
5.62939e+17	@ktownheat24 idek bro straight lot burn	1
5.62927e+17	@acedagreat246 understand enjoy benefit plan hope input hope change	1
5.62903e+17	@eat24 @djcatalyst back	1
5.62896e+17	@eat24 pretty bad as business	1
5.6289e+17	snoop dogg star super bowl commercial alongside gilbert gottfried watch	1
5.62889e+17	@eat24 food ordered sunday underdone ate 1 potato skin sick	1
5.62878e+17	@eat24 mmm pizza	1
5.62876e+17	@eat24 girl heart isnt stomach tantilizing brain food puzzle	1
5.62875e+17	@calliethomp hate food fails make thing email support@eat24com manager care	1
5.62874e+17	omg @eat24 worst app world terrible user experience	1
5.62865e+17	@vinnytheheat24 lmao read	1
5.62863e+17	@timetoeat247 check	1
5.62862e+17	snoop dogg star super bowl commercial alongside gilbert gottfried watch	1
5.62859e+17	ad break nationwide clash clan	1
5.62858e+17	pretty hangry yeah	1
5.62854e+17	@mattdagreat24 @dreaahrome lady won	1
5.62852e+17	@alexxthegreat24	1
5.62848e+17	@eat24 @kyredsgal @dallaslatos settled	1
5.62848e+17	@kyredsgal @dallaslatos let @eat24	1
5.62844e+17	read menu ordered dinner paid holding baby arm	1
5.62843e+17	@eat24 app saved eating goldfish #sb49	1
5.62842e+17	spending exhausting day ridiculously good expect cook dinner @eat24	1
5.62842e+17	@bravesgasm order confirmation @eat24 learned people lie internet	1
5.62842e+17	@bravesgasm listen scott ordered pizza @eat24 read restaurant didnt exist ordered pizza	1
5.62841e+17	@eat24 user error reviewer telling lie pizza worst problem	1
5.62841e+17	@dallaslatos @eat24 clear mud	1
5.6284e+17	@dallaslatos ouch hate food fails wanna make thing email support@eat24com manager care	1
5.62835e+17	ordered @eat24 app perfected butt groove couch ruin good thing	1
5.62835e+17	@eat24 order codeless ty tho	1
5.62834e+17	@phillyd @eat24 @netflix theyre cheating	1
5.62932e+17	@eat24 view money honey read	1
5.62939e+17	happened miss here @realgilbert super bowl ad @eat24 #whyarentyoueggrolls	1
5.6281e+17	@eat24 enjoy eat part	1
5.6297e+17	excited boy @kylethegreat24 sign today	1
5.63037e+17	super bowl commercial 2015	1
5.63035e+17	powder chitown call #scarface @eat24 #cornyjokes	1
5.63034e+17	@alexxthegreat24 @stashhouse couldnt #gwu19 smile prouda bro	1
5.63029e+17	@alexxthegreat24 feb 25 catfish back woop	1
5.63028e+17	@eat24 io app rescue yums guy rock	1
5.63027e+17	@savv96 couldve congratulation kyle proud @kylethegreat24 susan	1
5.63027e+17	@eat24 hungry hippo spare coupon code	1
5.63026e+17	couldve congratulation kyle proud @kylethegreat24	1
5.63025e+17	@hailleheidorn @kylethegreat24 congrats hai	1
5.63025e+17	@eat24 asked happy part ending hangry epidemic #itsthateasy	1
5.63025e+17	deliver god food good order @eat24 @grubhub @yelpmiami	1
5.63025e+17	@elialtman @eat24 pouring ketchup emoji	1
5.63025e+17	deliver god food good order @eat24 @grubhub @yelpmiami	1
5.63025e+17	@beat24films short film project forward tweet	1
5.63024e+17	@kylethegreat24 congrats	1
5.63022e+17	@eat24 mixed emotion doesnt word world	1
5.63022e+17	sky falling sky falling log @eat24 order yums	1
5.63021e+17	alan @eat24 think general chicken thumb good	1
5.63021e+17	@kylethegreat24 youre gonna big thing man	1
5.63021e+17	@smithzach03 congrats @kylethegreat24 man	1
5.6302e+17	congrats @kylethegreat24	1
5.63019e+17	ordering food @eat24 kitchen 1 star yelp	1
5.63019e+17	#victorcnn trustn taxpaid nothn butprotect hisfriends #repjohnlewis lead 2 marchn 50 yr #selmamovie	1
5.63013e+17	snoop dogg star super bowl commercial alongside gilbert gottfried watch	1
5.63012e+17	youre coming promenade #lunch #dinner delivered @deliverydotcom @eat24	1
5.63008e+17	@eat24 app sending food home paparazzo waiting restaurant night	1
5.63002e+17	@eat24 bio awesome @phillyd awesome #defranconation	1
5.62986e+17	@ieat247b great morning hawk family city congrats commits	1
5.62979e+17	@colouringku @andrewrsorkin @eat24 work gain check @twltterpromos	1
5.62834e+17	day jury duty couple hour work @eat24 saving day delivering food schoolwork	1
5.62833e+17	@alexxthegreat24 school	1
5.62833e+17	@phillyd @eat24 @netflix wanna make foursome	1
5.62832e+17	part economy ordering @eat24 app #hungry love america	1
5.6282e+17	@alexxthegreat24 dad	1
5.6282e+17	@alexxthegreat24 dont	1
5.62819e+17	@phillyd @eat24 @netflix mmm devil threesome	1
5.62819e+17	@alexxthegreat24 text dont feature cellular phone	1
5.62819e+17	@lexiconlives kind threesome @phillyd threesome @eat24 @netflix	1
5.62819e+17	@eat24 friend ignoring dm #lol	1
5.62819e+17	@eat24 @bobbiejeanbrown hate oven drink red heated #enjoy	1
5.62819e+17	@alexxthegreat24 friday	1
5.62818e+17	@phillyd @eat24 @netflix p pretending part conversation feel	1
5.62818e+17	@phillyd @eat24 @netflix dming cam	1
5.62818e+17	@phillyd @eat24 @netflix protection love gawd	1
5.62818e+17	@phillyd @eat24 @netflix gonna put mask nintendos face	1
5.62818e+17	@phillyd @eat24 @netflix film leak internet	1
5.62818e+17	@brethegreat24 lmao read	1
5.62818e+17	@phillyd @eat24 @netflix lot celebs gonna leak	1
5.62818e+17	@phillyd @eat24 @netflix lmk result	1
5.62818e+17	@alexxthegreat24 won region	1
5.62818e+17	@eat24 @snoopdogg hey commercial	1
5.62816e+17	@alexxthegreat24 lmao read	1
5.62813e+17	@alexxthegreat24 @marlobane dude goat	1
5.62813e+17	@alexxthegreat24 watching tosh0	1
5.62813e+17	@alexxthegreat24 goat	1
5.62813e+17	@jwheat24 adulthood	1
5.62813e+17	@eat24 love	1
5.62812e+17	@eat24	1
5.62812e+17	@davepeck @eat24 bwahahaha	1
5.62811e+17	@eat24 @acremusic code full youre code doesnt special #enjoy lol	1
5.62811e+17	@alexxthegreat24 wanna gangstayeah	1
5.6281e+17	@eat24 satisfy girl dont husband flirting food appthings weird	1
5.6282e+17	@alexxthegreat24 jesus	1
5.6282e+17	@eat24 @realryangilbert youve friend	1
5.6282e+17	@phillyd @eat24 wait @netflix back thought left forever happy day	1
5.62828e+17	told @eat24 spread love coupon code meow free yums	1
5.62832e+17	@eat24	1
5.62832e+17	delivery free 3 delivery charge minimum missing @eat24	1
5.62832e+17	@eat24 issue wearing pant hanger order code kitchenally challenged citizen	1
5.62831e+17	@eat24 love promo send tweet	1
5.62831e+17	@eat24 @urmybishhh lol trueeeeee	1
5.62831e+17	@eat24 @camilaisfetch lol copy	1
5.62831e+17	@phillyd make wear snuggie tested heard @eat24 diabetes @netflix depression #themoreyouknow	1
5.62831e+17	@eat24 baked potato soup back life wonder happened	1
5.6283e+17	yall havent downloaded @eat24 app idk whats wrong stop making life harder	1
5.62829e+17	@eat24 bae buy reflection harmony	1
5.62829e+17	@eat24 ive missed chance coupon code lying feeling couchbound tonight	1
5.62829e+17	@eat24 @ohdatme happy hear daniel share good vibe pleasure dont	1
5.62828e+17	@youtube video super bowl commercial 2015	1
5.62828e+17	@trithegreat243 bro	1
5.6282e+17	@phillyd @eat24 @netflix spit	1
5.62828e+17	tired cook tired eat @eat24 understands #thestruggle	1
5.62826e+17	@alexxthegreat24 @toochuckedup lol picture @hosie cheek	1
5.62824e+17	@alexxthegreat24 realized bad	1
5.62823e+17	@phillyd @eat24 careful heard @netflix inconsistent stream thing messy	1
5.62822e+17	@phillyd @eat24 @netflix guy @justeatuk	1
5.62822e+17	@timetoeat247 didnt terrible handwriting	1
5.62821e+17	@phillyd @eat24 @netflix fund spread word kickstarter	1
5.62821e+17	@keeroh make rain fur twerking @eat24 delivery person x3	1
5.62821e+17	@eat24 @phillyd @netflix doesnt ugly itd suck netflix ended fighting attention	1
5.62821e+17	@eat24 @realryangilbert love love food #xoxo	1
5.6282e+17	@eat24 yeah love food	1
5.6282e+17	@alexxthegreat24 whyd @ pansy	1
5.6282e+17	super proud @kylethegreat24 excited sign tomorrow @ohiodominican great kid	1
5.62103e+17	super bowl commercial 2015 watch hangry ad	1
5.62103e+17	super bowl commercial 2015 watch hangry ad	1
5.65177e+17	yelp buy online food ordering service 134 million	1
5.61921e+17	227stm youtube chili super bowl commercial spicy commentquote part 5 nfl nba mix	1
5.6192e+17	attn food ordering peep love quirkyfun app sb spot send weekend order coupon	1
5.6192e+17	#superbowlxlix #pizza wing special exclusively @eat24 @grubhub	1
5.61919e+17	227stm youtube chili super bowl commercial spicy commentquote part 5 nfl nba mix	1
5.61919e+17	227stm youtube chili super bowl commercial spicy commentquote part 5 nfl nba mix	1
5.61918e+17	gross@eat24 order food online app kitchen #toofar	1
5.61918e+17	227stm youtube chili super bowl commercial spicy commentquote part 5 nfl nba mix	1
5.61918e+17	227stm youtube chili super bowl commercial spicy commentquote part 5 nfl nba mix	1
5.61918e+17	227stm youtube chili super bowl commercial spicy commentquote part 5 nfl nba mix	1
5.61918e+17	227stm youtube chili super bowl commercial spicy commentquote part 5 nfl nba mix	1
5.61918e+17	227stm youtube chili super bowl commercial spicy commentquote part 5 nfl nba mix	1
5.61917e+17	227stm youtube chili super bowl commercial spicy commentquote part 4 nfl nba mix	1
5.61917e+17	@mesweat24 @trinahtyeteam # big plan superbowl	1
5.61917e+17	video snoop dogg super bowl commercial @snoopdogg	1
5.61917e+17	227stm youtube chili super bowl commercial spicy commentquote part 5 nfl nba mix	1
5.61917e+17	227stm youtube chili super bowl commercial spicy commentquote part 5 nfl nba mix	1
5.61917e+17	227stm youtube chili super bowl commercial spicy commentquote part 5 nfl nba mix	1
5.61917e+17	227stm youtube chili super bowl commercial spicy commentquote part 5 nfl nba mix	1
5.61917e+17	227stm youtube chili super bowl commercial spicy commentquote part 5 nfl nba mix	1
5.61917e+17	227stm youtube chili super bowl commercial spicy commentquote part 5 nfl nba mix	1
5.61917e+17	227stm youtube chili super bowl commercial spicy commentquote part 5 nfl nba mix	1
5.61917e+17	227stm youtube chili super bowl commercial spicy commentquote part 5 nfl nba mix	1
5.61917e+17	227stm youtube chili super bowl commercial spicy commentquote part 5 nfl nba mix	1
5.61917e+17	227stm youtube chili super bowl commercial spicy commentquote part 5 nfl nba mix	1
5.61916e+17	#gilbertgottfried @snoopdogg #hilarious kickoff #superbowlsunday watch @realgilbert	1
5.61915e+17	227stm youtube chili super bowl commercial spicy commentquote part 2 nfl nba mix	1
5.61915e+17	mophie kia snicker toyota bmw budweiser nationwide tmobile victoria secret mcdonalds mountain dew dove terminator bud ligh	1
5.61915e+17	227stm youtube chili super bowl commercial spicy commentquote part 4 nfl nba mix	1
5.61915e+17	227stm youtube chili super bowl commercial spicy commentquote part 4 nfl nba mix	1
5.61914e+17	227stm youtube chili super bowl commercial spicy commentquote part 1 nfl nba mix	1
5.6192e+17	@eat24 app saved eating goldfish #sb49	1
5.61924e+17	227stm youtube chili super bowl commercial spicy commentquote part 5 nfl nba mix	1
5.61913e+17	227stm youtube chili super bowl commercial spicy commentquote part 2 nfl nba mix	1
5.61928e+17	@eat24 order food online app kitchen #toofar sweet jesus	1
5.61943e+17	@realgilbert @eat24 @snoopdogg theyre airing commercial eating pussy super bowl #superbowl	1
5.61943e+17	@realgilbert @eat24 @snoopdogg haeven superman knew 2 shit eatsof courseanyone accidenteven man steel	1
5.61943e+17	@realgilbert @eat24 @snoopdogg tom brady doesnt air ball wife ball family #cheatah	1
5.61943e+17	@swimpatricia @eat24 writing #superbowl #cocktails goal line sipper sound winner	1
5.61943e+17	@realgilbert @eat24 @snoopdogg errm krypton super bowl place zod give fuck	1
5.61942e+17	@realgilbert @eat24 @snoopdogg dont give rat as watching #purplerain #prince football house blast	1
5.61942e+17	comercial super bowl 2015	1
5.61942e+17	@realgilbert @eat24 @snoopdogg apology superbowls	1
5.61942e+17	@realgilbert @eat24 @snoopdogg um apology shit	1
5.6194e+17	@alexxthegreat24 @rtgifs travel lebron	1
5.61938e+17	@eat24 order food online app kitchen #toofar	1
5.61938e+17	added video @youtube playlist super bowl commercial 2015	1
5.61938e+17	@alexxthegreat24	1
5.61938e+17	@alexxthegreat24	1
5.61938e+17	@eat24 great calorie free guacamole order diet pizza	1
5.61937e+17	@guestlistblog make drink #superbowlsunday @eat24 deliver	1
5.61936e+17	@eat24 totally explains type couch tooi white leather recliner couch 1999	1
5.61936e+17	@alexxthegreat24 happy birthday @taylorrrmarriee	1
5.61935e+17	@eat24 fish chicken beef burrito wait #superbowlsundaybreakfast	1
5.61935e+17	@trithegreat243 naw philly	1
5.61935e+17	@trithegreat243 dunno	1
5.61934e+17	@trithegreat243 seahawks	1
5.61934e+17	@trithegreat243 whats ip	1
5.61934e+17	@eat24 couple hour toilet #aftermath #worthitthough	1
5.61933e+17	@mesweat24 party	1
5.61933e+17	@eat24 code pls	1
5.61933e+17	street snitch stitch twitter coupon here @eat24 code pas	1
5.61931e+17	hangry xdddddd super bowl commercial 2015 @youtube	1
5.61931e+17	@rbegreat24 talking body youve great put	1
5.61914e+17	super bowl commercial 2015 @youtube	1
5.61913e+17	@mesweat24	1
5.61907e+17	227stm youtube chili super bowl commercial spicy commentquote part 1 nfl nba mix	1
5.61909e+17	227stm youtube chili super bowl commercial spicy commentquote part 3 nfl nba mix	1
5.61909e+17	227stm youtube chili super bowl commercial spicy commentquote part 1 nfl nba mix	1
5.61909e+17	227stm youtube chili super bowl commercial spicy commentquote part 1 nfl nba mix	1
5.61909e+17	227stm youtube chili super bowl commercial spicy commentquote part 2 nfl nba mix	1
5.61909e+17	227stm youtube chili super bowl commercial spicy commentquote part 2 nfl nba mix	1
5.61909e+17	227stm youtube chili super bowl commercial spicy commentquote part 2 nfl nba mix	1
5.61909e+17	227stm youtube chili super bowl commercial spicy commentquote part 2 nfl nba mix	1
5.61908e+17	227stm youtube chili super bowl commercial spicy commentquote part 2 nfl nba mix	1
5.61908e+17	227stm youtube chili super bowl commercial spicy commentquote part 2 nfl nba mix	1
5.61908e+17	227stm youtube chili super bowl commercial spicy commentquote part 2 nfl nba mix	1
5.61908e+17	227stm youtube chili super bowl commercial spicy commentquote part 2 nfl nba mix	1
5.61908e+17	227stm youtube chili super bowl commercial spicy commentquote part 2 nfl nba mix	1
5.61908e+17	227stm youtube chili super bowl commercial spicy commentquote part 2 nfl nba mix	1
5.61908e+17	227stm youtube chili super bowl commercial spicy commentquote part 2 nfl nba mix	1
5.61908e+17	227stm youtube chili super bowl commercial spicy commentquote part 2 nfl nba mix	1
5.61908e+17	227stm youtube chili super bowl commercial spicy commentquote part 2 nfl nba mix	1
5.61908e+17	227stm youtube chili super bowl commercial spicy commentquote part 2 nfl nba mix	1
5.61908e+17	227stm youtube chili super bowl commercial spicy commentquote part 1 nfl nba mix	1
5.61908e+17	227stm youtube chili super bowl commercial spicy commentquote part 1 nfl nba mix	1
5.61908e+17	227stm youtube chili super bowl commercial spicy commentquote part 1 nfl nba mix	1
5.61908e+17	227stm youtube chili super bowl commercial spicy commentquote part 1 nfl nba mix	1
5.61908e+17	227stm youtube chili super bowl commercial spicy commentquote part 1 nfl nba mix	1
5.61908e+17	227stm youtube chili super bowl commercial spicy commentquote part 1 nfl nba mix	1
5.61907e+17	227stm youtube chili super bowl commercial spicy commentquote part 1 nfl nba mix	1
5.61907e+17	227stm youtube chili super bowl commercial spicy commentquote part 1 nfl nba mix	1
5.61907e+17	227stm youtube chili super bowl commercial spicy commentquote part 1 nfl nba mix	1
5.61907e+17	227stm youtube chili super bowl commercial spicy commentquote part 1 nfl nba mix	1
5.61907e+17	227stm youtube chili super bowl commercial spicy commentquote part 1 nfl nba mix	1
5.61907e+17	227stm youtube chili super bowl commercial spicy commentquote part 1 nfl nba mix	1
5.61907e+17	227stm youtube chili super bowl commercial spicy commentquote part 1 nfl nba mix	1
5.61909e+17	227stm youtube chili super bowl commercial spicy commentquote part 3 nfl nba mix	1
5.61909e+17	227stm youtube chili super bowl commercial spicy commentquote part 3 nfl nba mix	1
5.61912e+17	227stm youtube chili super bowl commercial spicy commentquote part 4 nfl nba mix	1
5.61909e+17	227stm youtube chili super bowl commercial spicy commentquote part 3 nfl nba mix	1
5.61911e+17	227stm youtube chili super bowl commercial spicy commentquote part 3 nfl nba mix	1
5.61911e+17	227stm youtube chili super bowl commercial spicy commentquote part 3 nfl nba mix	1
5.61911e+17	227stm youtube chili super bowl commercial spicy commentquote part 3 nfl nba mix	1
5.61911e+17	227stm youtube chili super bowl commercial spicy commentquote part 4 nfl nba mix	1
5.61911e+17	227stm youtube chili super bowl commercial spicy commentquote part 4 nfl nba mix	1
5.61911e+17	227stm youtube chili super bowl commercial spicy commentquote part 4 nfl nba mix	1
5.61911e+17	227stm youtube chili super bowl commercial spicy commentquote part 4 nfl nba mix	1
5.61911e+17	227stm youtube chili super bowl commercial spicy commentquote part 4 nfl nba mix	1
5.61911e+17	@alexxthegreat24 february birthday lol	1
5.6191e+17	227stm youtube chili super bowl commercial spicy commentquote part 2 nfl nba mix	1
5.6191e+17	227stm youtube chili super bowl commercial spicy commentquote part 2 nfl nba mix	1
5.6191e+17	227stm youtube chili super bowl commercial spicy commentquote part 2 nfl nba mix	1
5.6191e+17	227stm youtube chili super bowl commercial spicy commentquote part 4 nfl nba mix	1
5.6191e+17	227stm youtube chili super bowl commercial spicy commentquote part 4 nfl nba mix	1
5.6191e+17	227stm youtube chili super bowl commercial spicy commentquote part 4 nfl nba mix	1
5.6191e+17	227stm youtube chili super bowl commercial spicy commentquote part 4 nfl nba mix	1
5.6191e+17	227stm youtube chili super bowl commercial spicy commentquote part 4 nfl nba mix	1
5.6191e+17	227stm youtube chili super bowl commercial spicy commentquote part 4 nfl nba mix	1
5.6191e+17	227stm youtube chili super bowl commercial spicy commentquote part 4 nfl nba mix	1
5.6191e+17	227stm youtube chili super bowl commercial spicy commentquote part 4 nfl nba mix	1
5.6191e+17	227stm youtube chili super bowl commercial spicy commentquote part 4 nfl nba mix	1
5.61909e+17	227stm youtube chili super bowl commercial spicy commentquote part 3 nfl nba mix	1
5.61909e+17	227stm youtube chili super bowl commercial spicy commentquote part 3 nfl nba mix	1
5.61909e+17	227stm youtube chili super bowl commercial spicy commentquote part 3 nfl nba mix	1
5.61909e+17	227stm youtube chili super bowl commercial spicy commentquote part 3 nfl nba mix	1
5.61909e+17	227stm youtube chili super bowl commercial spicy commentquote part 3 nfl nba mix	1
5.61909e+17	227stm youtube chili super bowl commercial spicy commentquote part 3 nfl nba mix	1
5.61909e+17	227stm youtube chili super bowl commercial spicy commentquote part 3 nfl nba mix	1
5.61909e+17	227stm youtube chili super bowl commercial spicy commentquote part 3 nfl nba mix	1
5.61944e+17	@guestlistblog @eat24 bourbon found	1
5.61944e+17	@eat24 @legallennon @realgilbert @snoopdogg mad prince #whendovescry	1
5.61944e+17	@realgilbert @eat24 @snoopdogg apologize defecator	1
5.61998e+17	id order food @eat24 app machine kitchen beep	1
5.61998e+17	#superbowl filled froyo delivered @eat24	1
5.61998e+17	#hangry hungry angry @eat24 amazing #superbowlxlix commercial @snoopdogg	1
5.61997e+17	ordered delivery @eat24 return @taxact superbowl sunday #lovinlife	1
5.61997e+17	@eat24 main issue @eat24 corona	1
5.61997e+17	@eat24 @macgirljill love awwww #myfoodievalentine	1
5.61996e+17	@eat24 walking taqueria bombass burro time ill 3 month	1
5.61996e+17	@nirvanataughter @louienova bomb as app	1
5.61996e+17	@louienova bomb as app	1
5.61996e+17	shame discovered super	1
5.61996e+17	@threetwins @eat24 ice cream	1
5.61996e+17	@absteel123 @eat24 @threetwins strawberry ice cream 537 haight st sf ca 94117	1
5.61994e+17	video snoop dogg super bowl commercial @snoopdogg	1
5.61994e+17	bomb as app	1
5.61994e+17	@eat24 didnt waffle early matter fact	1
5.61993e+17	added video @youtube playlist super bowl commercial 2015	1
5.61992e+17	here coupon @eat24 order online fast code sb49 pay full price meal #victory	1
5.61992e+17	@eat24 @parthasundaram terun pa orens hummus dishdash	1
5.61992e+17	mouthwatering pizza delivered doorstep @trycaviar @postmates @txu	1
5.61991e+17	@eat24 @princestreetpr agree	1
5.61991e+17	super bowl commercial 2015	1
5.6199e+17	@amitpaka @parthasundaram growing hope favorite place specific recs ear media@eat24com	1
5.6199e+17	@eat24 @princesskhym letting feed	1
5.61987e+17	@eat24 super bowl commercial freakin great favorite	1
5.61984e+17	snoop dogg gilbert gottfried super bowl 2015 commercial transcript snoop dogg hangry	1
5.61984e+17	brand win super bowl breaking bank @prnewser love @eat24	1
5.61983e+17	snoop dogg gilbert gottfried super bowl 2015 commercial transcript snoop dogg hangry	1
5.61983e+17	@eat24 @threetwins completely	1
5.61983e+17	size matter small pizzart @eat24	1
5.61982e+17	@eat24 @loctiteglue relationship #brandbff #brandlove #getready4valentines	1
5.61998e+17	@eat24 sustenance code growling tummy	1
5.61999e+17	hangry super bowl 2015	1
5.61944e+17	@swimpatricia @eat24 tequila	1
5.61999e+17	@snoopdogg @realgilbert @eat24 spot feature bleeped motherfucking @fcc 2015	1
5.62018e+17	super bowl commercial 2015	1
5.62017e+17	lookout work #margaritamix #spypost completed #superbowlcommercials #kia #superbowlxlix #superbowl	1
5.62016e+17	@eat24 absolutely visit poutine journey great video #sb49 great work	1
5.62016e+17	pizza level supreme called @eat24	1
5.62016e+17	move maui sound #sb49 #superbowl #superbowlads @polymathandvine	1
5.62015e+17	joy ready	1
5.62015e+17	ordered food @eat24	1
5.62015e+17	@eat24 #hangry bro	1
5.62015e+17	video snoop dogg super bowl commercial @snoopdogg	1
5.62011e+17	mind tell body tell @eat24 #iamhangry #superbowlxlix	1
5.6201e+17	@eat24 food hour wow	1
5.6201e+17	@eat24 pant ready	1
5.6201e+17	@eat24 commercial pure gold	1
5.62009e+17	@justjared @snoopdogg @eat24 da dog dude minute ago	1
5.62009e+17	@snoopdogg hangry @eat24 #superbowl commercial @danoinpa @lchelle	1
5.62008e+17	super bowl commercial 2015 @youtube commercial	1
5.62008e+17	super bowl commercial 2015 @youtube	1
5.62008e+17	skipped gym ordered pick @eat24 basically pilate #nailedit	1
5.62008e+17	@eat24 code today	1
5.62008e+17	street snitch stitch twitter coupon here @eat24 code pas	1
5.62007e+17	@eat24 reset password waiting email	1
5.62005e+17	@eat24 app saved eating goldfish #sb49 #brokecollegekid	1
5.62005e+17	#hangry order food @eat24and watch super bowl commercial feat @snoopdogg #sb49	1
5.62004e+17	fantasy true @eat24 hint involves egg roll pair pajama couch	1
5.62002e+17	@ktownheat24 lol funny	1
5.62001e+17	@yoitzmarkley fuck random hahahaha response	1
5.62001e+17	#superbowl2015 start order @grubhub @eat24 enjoy game	1
5.62e+17	@alexxthegreat24 dog eats grit southern pet	1
5.61999e+17	@eat24 @sasssytabby weve coupon code himom	1
5.61982e+17	@scarletr0settv @eat24 sound delicious	1
5.61982e+17	@eat24 @scarletr0settv win birthday home	1
5.61981e+17	@givemeabeat24 @bdbristow @gmelgenuine yeah stop	1
